city,entity_id,__last_seen,text,region,note,street,postal_code,country_code,country_name,street_2,__first_seen
Hong Kong,eu-eeas-sanctions.7217,2018-05-01 01:10:11.952919,,,,"383 Hennessy Road, LM-873, RM B, 14/F, Wah Hen Commercial Centre, Wanchai",,CN,CHN,,2018-04-12 07:36:46.366304
,eu-eeas-sanctions.7251,2018-05-01 01:10:12.265376,,,,,,ML,MLI,,2018-04-12 07:38:04.953308
,eu-eeas-sanctions.107683,2018-05-01 01:10:18.053447,,,,,,SY,SYR,,2018-04-12 07:37:53.713680
,eu-eeas-sanctions.110330,2018-05-01 01:10:19.867704,,,,,,KP,PRK,,2018-04-12 07:37:58.370053
,eu-eeas-sanctions.110333,2018-05-01 01:10:19.984270,,,,,,KP,PRK,,2018-04-12 07:38:00.666269
Nusa Kambangan Island,eu-eeas-sanctions.113378,2018-05-01 01:10:21.172211,,,,,,ID,IDN,,2018-04-12 07:38:04.981977
,eu-eeas-sanctions.1964,2018-05-01 01:09:55.012750,,,,,,DZ,DZA,,2018-04-12 07:35:54.118186
Hilla,eu-eeas-sanctions.2013,2018-05-01 01:09:56.239142,,,,P.O. Box 2,,IQ,IRQ,,2018-04-12 07:35:52.117604
Baghdad,eu-eeas-sanctions.2030,2018-05-01 01:09:57.395672,,,,"Museum Square, Karkh, P.O. Box 14077",,IQ,IRQ,,2018-04-12 07:35:52.274169
Nassiriyah,eu-eeas-sanctions.2054,2018-05-01 01:09:57.821393,,,,"P.O. Box 65, Nassiriyah",,IQ,IRQ,,2018-04-12 07:35:57.442228
Baghdad,eu-eeas-sanctions.2104,2018-05-01 01:09:58.004706,,,,"Karkh, Nisoor Square",,IQ,IRQ,,2018-04-12 07:35:53.409375
Tikrit,eu-eeas-sanctions.2112,2018-05-01 01:09:58.099490,,,,"P.O. Box 12, Muhafadha Salah Aldin",,IQ,IRQ,,2018-04-12 07:35:53.335481
Mosul,eu-eeas-sanctions.2076,2018-05-01 01:09:58.374482,,,,P.O. Box 13,,IQ,IRQ,,2018-04-12 07:35:53.722852
Baghdad,eu-eeas-sanctions.2086,2018-05-01 01:09:58.600195,,,,"P.O. Box 7041, Uqba Bin Nafia Square",,IQ,IRQ,,2018-04-12 07:35:52.842994
Diwaniya,eu-eeas-sanctions.2155,2018-05-01 01:09:59.133355,,,,P.O. Box 71,,IQ,IRQ,,2018-04-12 07:35:55.477824
Amman,eu-eeas-sanctions.2226,2018-05-01 01:09:59.166666,,,,P.O. Box 212953,11121,JO,JOR,,2018-04-12 07:35:55.686540
Amman,eu-eeas-sanctions.2226,2018-05-01 01:09:59.183212,,,,P.O. Box 910606,11191,JO,JOR,,2018-04-12 07:35:55.711475
Baghdad,eu-eeas-sanctions.2065,2018-05-01 01:10:00.027425,,,,"P.O. Box 20195, New Baghdad, Nahrawan",,IQ,IRQ,,2018-04-12 07:35:52.582583
"Barangay Mal-Ong, Anda, Pangasinan Province",eu-eeas-sanctions.5220,2018-05-01 01:10:01.190487,,,,,,PH,PHL,,2018-04-12 07:36:10.213423
"Sitio Dueg, Barangay Maasin, San Clemente, Tarlac Province",eu-eeas-sanctions.5220,2018-05-01 01:10:01.215570,,,,,,PH,PHL,,2018-04-12 07:36:10.234631
"Cubao, Quezon City",eu-eeas-sanctions.5220,2018-05-01 01:10:01.240455,,,,50 Purdue Street,,PH,PHL,,2018-04-12 07:36:10.313122
(North Kivu Province),eu-eeas-sanctions.3187,2018-05-01 01:10:01.310726,,,,,,CD,COD,,2018-04-12 07:35:56.866876
Tehran,eu-eeas-sanctions.3840,2018-05-01 01:10:01.786160,,,,"28 Shian 5, Lavizan",,IR,IRN,,2018-04-12 07:35:58.426006
Tehran,eu-eeas-sanctions.3840,2018-05-01 01:10:01.802434,,,,"Langare Street, Nobonyad Square",,IR,IRN,,2018-04-12 07:35:58.442516
Kiel,eu-eeas-sanctions.5352,2018-05-01 01:10:01.983452,,,,58 Iltisstrasse,24143,DE,DEU,,2018-04-12 07:36:11.413349
Tehran,eu-eeas-sanctions.5735,2018-05-01 01:10:03.860020,,,,"1281 Valiasr Ave., Next to 14th St",15178,IR,IRN,,2018-04-12 07:36:15.893473
Tehran,eu-eeas-sanctions.6675,2018-05-01 01:10:09.738726,,,,"Unit 104 Gol Building, Gol Alley, North Side of Sae, Vali Asr Avenue 1139/1",,,,,2018-04-12 07:36:37.931449
Tehran,eu-eeas-sanctions.6675,2018-05-01 01:10:09.755176,,,,PO Box 19395-6439,,,,,2018-04-12 07:36:37.986983
"Pashtunabad, Quetta, Baluchistan Province",eu-eeas-sanctions.7065,2018-05-01 01:10:10.368292,,,,Kachray Road,,PK,PAK,,2018-04-12 07:36:42.170983
"Nasrullah Khan Chowk, Pashtunabad Area, Baluchistan Province",eu-eeas-sanctions.7065,2018-05-01 01:10:10.384915,,,,,,PK,PAK,,2018-04-12 07:36:42.195752
Baghdad,eu-eeas-sanctions.2000,2018-05-01 01:09:57.020334,,,,"P.O. Box 24042, Al-Jumhuriya Street, Building 66",,IQ,IRQ,,2018-04-12 07:35:52.851942
Baghdad,eu-eeas-sanctions.2027,2018-05-01 01:09:57.323816,,,,"P.O. Box 9114, Khadhumiya",,IQ,IRQ,,2018-04-12 07:35:54.750000
Baghdad,eu-eeas-sanctions.2175,2018-05-01 01:09:59.013210,,,,"Camp Sarah, New Baghdad St",,IQ,IRQ,,2018-04-12 07:35:55.168383
"Abbas Abad District, Tehran",eu-eeas-sanctions.5288,2018-05-01 01:10:02.245102,,,,West side of Dabestan Street,,IR,IRN,,2018-04-12 07:36:12.188358
Tehran,eu-eeas-sanctions.5679,2018-05-01 01:10:03.480052,,,,,,IR,IRN,,2018-04-12 07:36:16.779938
Mashad,eu-eeas-sanctions.5660,2018-05-01 01:10:03.613719,,,,"Seyyedi Street, 3rd Km of Khalaj Road",91638,IR,IRN,,2018-04-12 07:36:15.657163
Tehran,eu-eeas-sanctions.5671,2018-05-01 01:10:03.676393,,,,P.O. Box 16785-195,,IR,IRN,,2018-04-12 07:36:15.110311
Mashad,eu-eeas-sanctions.5660,2018-05-01 01:10:03.676446,,,,"End of Seyedi Street, Km 4 of Khalaj Road",,IR,IRN,,2018-04-12 07:36:15.693234
Mashad,eu-eeas-sanctions.5660,2018-05-01 01:10:03.693162,,,,P.O. Box 91735-549,,IR,IRN,,2018-04-12 07:36:15.955290
Mashad,eu-eeas-sanctions.5660,2018-05-01 01:10:03.709746,,,,"Khalaj Rd., End of Seyyedi Alley",,IR,IRN,,2018-04-12 07:36:16.030844
Tehran,eu-eeas-sanctions.5660,2018-05-01 01:10:03.726358,,,,"Moqan St., Pasdaran St., Pasdaran Cross Rd.",,IR,IRN,,2018-04-12 07:36:16.055992
Tehran,eu-eeas-sanctions.5719,2018-05-01 01:10:04.085003,,,,"Mehrabad Airport, PO Box 13445-885",,IR,IRN,,2018-04-12 07:36:20.322508
Hammam - Sousse,eu-eeas-sanctions.6051,2018-05-01 01:10:04.877382,,,,13 Ennakhil housing estate - Kantaoui,,TN,TUN,,2018-04-12 07:36:23.056547
La Marsa,eu-eeas-sanctions.6067,2018-05-01 01:10:05.194432,,,,4 Rue Taoufik EI Hakim,,TN,TUN,,2018-04-12 07:36:18.814229
La Marsa,eu-eeas-sanctions.6083,2018-05-01 01:10:05.456684,,,,2 Rue El Farrouj,,TN,TUN,,2018-04-12 07:36:19.836000
Tunis,eu-eeas-sanctions.6059,2018-05-01 01:10:06.199051,,,,21 Rue d'Aristote - Carthage Salammbô,,TN,TUN,,2018-04-12 07:36:17.338763
Damascus,eu-eeas-sanctions.6342,2018-05-01 01:10:06.231992,,,,P.O. Box 108,,SY,SYR,,2018-04-12 07:36:20.619273
Tehran,eu-eeas-sanctions.6336,2018-05-01 01:10:06.373812,,,,"539 North Pasdaran Avenue, Tehran",,IR,IRN,,2018-04-12 07:36:21.873212
Tehran,eu-eeas-sanctions.6336,2018-05-01 01:10:06.390199,,,,North Khaje Nasir Street [Ansar Building],,IR,IRN,,2018-04-12 07:36:21.936169
Teheran,eu-eeas-sanctions.6444,2018-05-01 01:10:06.503494,,,,"Unit 7, No. 40, Yazdanpanah, Afriqa Blvd.",,IR,IRN,,2018-04-12 07:36:20.386040
,eu-eeas-sanctions.6484,2018-05-01 01:10:07.095151,,,,,,ID,IDN,,2018-04-12 07:36:24.539853
,eu-eeas-sanctions.6556,2018-05-01 01:10:07.712379,,,,,,,,,2018-04-12 07:36:35.314608
"Rakwon-dong, Pothonggang District, Pyongyang",eu-eeas-sanctions.6852,2018-05-01 01:10:08.312824,,,,,,KP,PRK,,2018-04-12 07:36:42.195453
"Jungson-dong, Sungri Street, Central District, Pyongyang",eu-eeas-sanctions.6860,2018-05-01 01:10:08.391873,,,,,,KP,PRK,,2018-04-12 07:36:38.606751
Tehran,eu-eeas-sanctions.6679,2018-05-01 01:10:08.558539,,,,"11 12th Street [Entry 3], Miremad Alley, Abbas Abad",,,,,2018-04-12 07:36:43.262772
Tehran,eu-eeas-sanctions.6672,2018-05-01 01:10:08.938121,,,,"3 Qarqavol Close, 20th Street",,,,,2018-04-12 07:36:37.570625
Damascus,eu-eeas-sanctions.6839,2018-05-01 01:10:09.009162,,,,"P.O. Box 35202, Industrial Zone, Al- Qadam Road",,SY,SYR,,2018-04-12 07:36:38.264732
Arbil,eu-eeas-sanctions.2139,2018-05-01 01:09:58.846438,,,,Al Nasir Square,,IQ,IRQ,,2018-04-12 07:35:54.558399
Baghdad,eu-eeas-sanctions.2109,2018-05-01 01:09:58.871814,,,,"Sara Camp, P.O. Box 2218",,IQ,IRQ,,2018-04-12 07:35:58.262238
Baghdad,eu-eeas-sanctions.2109,2018-05-01 01:09:58.933228,,,,"P.O. Box 12050, Al-Doura",,IQ,IRQ,,2018-04-12 07:35:58.325808
Baghdad,eu-eeas-sanctions.2130,2018-05-01 01:09:59.005377,,,,P.O. Box 11183,,IQ,IRQ,,2018-04-12 07:35:53.334742
Sulaimaniyah,eu-eeas-sanctions.2184,2018-05-01 01:09:59.150279,,,,P.O. Box 5,,IQ,IRQ,,2018-04-12 07:35:54.401941
Baghdad,eu-eeas-sanctions.2151,2018-05-01 01:09:59.258680,,,,"Karradat Mariam, Karkh, P.O. Box 917",,IQ,IRQ,,2018-04-12 07:35:54.318890
Nassiryah,eu-eeas-sanctions.2151,2018-05-01 01:09:59.274902,,,,,,IQ,IRQ,,2018-04-12 07:35:54.383492
Kirkuk,eu-eeas-sanctions.2151,2018-05-01 01:09:59.338729,,,,,,IQ,IRQ,,2018-04-12 07:35:54.402257
Hilla,eu-eeas-sanctions.2151,2018-05-01 01:09:59.355377,,,,,,IQ,IRQ,,2018-04-12 07:35:54.418801
Yousufia,eu-eeas-sanctions.2151,2018-05-01 01:09:59.371832,,,,,,IQ,IRQ,,2018-04-12 07:35:54.485639
Baghdad,eu-eeas-sanctions.2084,2018-05-01 01:10:00.084143,,,,"P.O. Box 7021, Karadt Mariam",,IQ,IRQ,,2018-04-12 07:35:53.643520
Langen,eu-eeas-sanctions.5357,2018-05-01 01:10:02.367172,,,,133 Südliche Ringstrasse,63225,DE,DEU,,2018-04-12 07:36:17.802460
Tripoli,eu-eeas-sanctions.3960,2018-05-01 01:10:02.533666,,,,Bab Ben Ghasheer,,LY,LBY,,2018-04-12 07:35:58.653683
Deir ez-Zor Governorate,eu-eeas-sanctions.5618,2018-05-01 01:10:03.317938,,,,,,SY,SYR,,2018-04-12 07:36:14.972191
,eu-eeas-sanctions.5618,2018-05-01 01:10:03.334581,,,,,,JO,JOR,,2018-04-12 07:36:14.988859
,eu-eeas-sanctions.5618,2018-05-01 01:10:03.396556,,,,,,IQ,IRQ,,2018-04-12 07:36:15.055690
Tehran,eu-eeas-sanctions.5729,2018-05-01 01:10:04.172272,,,,Ave. Sepahbod Gharani P.O. Box 15815/3446,,IR,IRN,,2018-04-12 07:36:17.452352
Pyongyang,eu-eeas-sanctions.5811,2018-05-01 01:10:04.318602,,,,,,KP,PRK,,2018-04-12 07:36:18.911013
Tunis,eu-eeas-sanctions.6050,2018-05-01 01:10:04.727194,,,,Résidence de l'Étoile du Nord - suite B- 7th floor - apt. No 25 - Centre urbain du nord - Cité El Khadra,,TN,TUN,,2018-04-12 07:36:18.168793
Damascus,eu-eeas-sanctions.6901,2018-05-01 01:10:09.746965,,,,"Agricultural Cooperative Bank Building, Damascus Tajhez",,SY,SYR,,2018-04-12 07:36:42.253801
Damascus,eu-eeas-sanctions.6901,2018-05-01 01:10:09.763914,,,,P.O. Box 4325,,SY,SYR,,2018-04-12 07:36:42.320581
Lahore,eu-eeas-sanctions.6948,2018-05-01 01:10:10.197425,,,,"4 Masjid al-Qadesia, Lake Road",,PK,PAK,,2018-04-12 07:36:44.190917
Damascus,eu-eeas-sanctions.7057,2018-05-01 01:10:11.214817,,,,Umayyad Square,,SY,SYR,,2018-04-12 07:36:42.074104
Damascus,eu-eeas-sanctions.7062,2018-05-01 01:10:11.477380,,,,P.O. Box 250,,SY,SYR,,2018-04-12 07:36:42.073905
Esfahan,eu-eeas-sanctions.7187,2018-05-01 01:10:11.661008,,,,"22 Bahman St., Bozorgmehr Ave",84155666,IR,IRN,,2018-04-12 07:36:44.415564
,eu-eeas-sanctions.7174,2018-05-01 01:10:12.281936,,,,,,DZ,DZA,,2018-04-12 07:36:44.782712
Tehran,eu-eeas-sanctions.7230,2018-05-01 01:10:14.246911,,,,,,IR,IRN,,2018-04-12 07:36:47.809606
,eu-eeas-sanctions.7497,2018-05-01 01:10:16.214915,,,,,,SO,SOM,,2018-04-12 07:37:44.541792
,eu-eeas-sanctions.106530,2018-05-01 01:10:17.519948,,,,,,GB,GBR,,2018-04-12 07:37:50.154422
,eu-eeas-sanctions.106530,2018-05-01 01:10:17.536284,,,,,,SY,SYR,,2018-04-12 07:37:50.171129
,eu-eeas-sanctions.106715,2018-05-01 01:10:18.658306,,,,,,IQ,IRQ,,2018-04-12 07:37:51.729907
,eu-eeas-sanctions.106715,2018-05-01 01:10:18.686276,,,,,,SY,SYR,,2018-04-12 07:37:51.801672
"Rakwon-dong, Pothonggang District, Pyongyang,",eu-eeas-sanctions.110336,2018-05-01 01:10:19.438698,,,,,,KP,PRK,,2018-04-12 07:37:57.944674
Pyongyang,eu-eeas-sanctions.112371,2018-05-01 01:10:20.221330,,,,,,KP,PRK,,2018-04-12 07:37:58.069671
,eu-eeas-sanctions.114848,2018-05-01 01:10:21.163788,,,,,,LY,LBY,,2018-04-12 07:37:59.423906
Iskandariya-Babil,eu-eeas-sanctions.2186,2018-05-01 01:09:58.696292,,,,,,IQ,IRQ,,2018-04-12 07:35:54.309976
Mosul,eu-eeas-sanctions.3080,2018-05-01 01:09:59.133213,,,,,,IQ,IRQ,,2018-04-12 07:35:55.344996
Az Zabadani,eu-eeas-sanctions.3080,2018-05-01 01:09:59.149635,,,,,,IQ,IRQ,,2018-04-12 07:35:55.361617
Baghdad,eu-eeas-sanctions.2178,2018-05-01 01:09:59.338769,,,,Dora,,IQ,IRQ,,2018-04-12 07:35:54.427118
London,eu-eeas-sanctions.3421,2018-05-01 01:10:01.215318,,,,53/64 Chancery Lane,WC2A 1QU,GB,GBR,,2018-04-12 07:35:58.383947
,eu-eeas-sanctions.5619,2018-05-01 01:10:03.668197,,,,,,IQ,IRQ,,2018-04-12 07:36:15.571801
"Cubao, Quezon City",eu-eeas-sanctions.5265,2018-05-01 01:10:03.676501,,,,50 Purdue Street,,PH,PHL,,2018-04-12 07:36:11.896934
Isfahan,eu-eeas-sanctions.5730,2018-05-01 01:10:03.860062,,,,"P.O. Box 81465-117,",,IR,IRN,,2018-04-12 07:36:15.672101
Isfahan,eu-eeas-sanctions.5730,2018-05-01 01:10:03.876431,,,,P.O. Box 81465-313 Kaveh Ave.,,IR,IRN,,2018-04-12 07:36:15.688766
"Kikoma forest, Bogoyi, Walikale (North Kivu)",eu-eeas-sanctions.5807,2018-05-01 01:10:04.672245,,,,,,CD,COD,,2018-04-12 07:36:16.314845
Sousse,eu-eeas-sanctions.6076,2018-05-01 01:10:05.139491,,,,avenue de l'Imam Muslim (Khezama ouest),,TN,TUN,,2018-04-12 07:36:19.948039
Hammam - Sousse,eu-eeas-sanctions.6080,2018-05-01 01:10:05.202486,,,,rue El Moez,,TN,TUN,,2018-04-12 07:36:17.802073
Sultanate of Oman,eu-eeas-sanctions.6092,2018-05-01 01:10:05.264612,,,,,,OM,OMN,,2018-04-12 07:36:19.531295
Tunis,eu-eeas-sanctions.6056,2018-05-01 01:10:05.306019,,,,32 Rue Hédi Karray - El Menzah,,TN,TUN,,2018-04-12 07:36:17.913969
Gammarth Supérieur,eu-eeas-sanctions.6064,2018-05-01 01:10:05.385915,,,,3 Rue de la Colombe,,TN,TUN,,2018-04-12 07:36:17.460225
"Douglas, Isle of Man",eu-eeas-sanctions.6263,2018-05-01 01:10:05.752861,,,,"c/o ILS Fiduciaries (IOM) Ltd, First Floor, Millennium House, Victoria Road",,GB,GBR,,2018-04-12 07:36:20.247864
,eu-eeas-sanctions.6112,2018-05-01 01:10:05.873463,,,,,,LY,LBY,,2018-04-12 07:36:20.506391
Minsk,eu-eeas-sanctions.6165,2018-05-01 01:10:06.015118,,,,"Белорусская ассоциация ветеранов спецподразделений войск МВД ""Честь"", Минск Маяковского, 111",220028,BY,BLR,,2018-04-12 07:36:19.743987
Tehran,eu-eeas-sanctions.6335,2018-05-01 01:10:06.065212,,,,"Niayes Highway, Seoul Street",,IR,IRN,,2018-04-12 07:36:19.947575
Sousse,eu-eeas-sanctions.6060,2018-05-01 01:10:06.199033,,,,rue Ibn Maja (Khezama est),,TN,TUN,,2018-04-12 07:36:18.360788
,eu-eeas-sanctions.6483,2018-05-01 01:10:07.366207,,,,,,ID,IDN,,2018-04-12 07:36:22.197948
Pyongyang,eu-eeas-sanctions.6850,2018-05-01 01:10:09.897180,,,,,,KP,PRK,,2018-04-12 07:36:38.548457
Benghazi,eu-eeas-sanctions.7060,2018-05-01 01:10:10.818616,,,,,,LY,LBY,,2018-04-12 07:36:45.924583
Tehran,eu-eeas-sanctions.7195,2018-05-01 01:10:11.206577,,,,Azadi Ave,11365-11155,IR,IRN,,2018-04-12 07:36:44.590562
Banias,eu-eeas-sanctions.7063,2018-05-01 01:10:11.389876,,,,"Banias Industrial Area, Latakia Entrance Way",,SY,SYR,,2018-04-12 07:36:41.448719
Banias,eu-eeas-sanctions.7063,2018-05-01 01:10:11.460876,,,,P.O. Box 13,,SY,SYR,,2018-04-12 07:36:41.465239
,eu-eeas-sanctions.7314,2018-05-01 01:10:13.926073,,,,,,PK,PAK,,2018-04-12 07:37:49.971782
"Simferopol, Crimea",eu-eeas-sanctions.7349,2018-05-01 01:10:14.584806,,,,52/1 Prospekt Kirova/ per. Sovarkomovskji,,UA,UKR,,2018-04-12 07:37:34.766481
Simferopol Crimea,eu-eeas-sanctions.7349,2018-05-01 01:10:14.655562,,,,Prospekt Kirov 52,295000,,,,2018-04-12 07:37:34.783163
г. Симферополь Крым,eu-eeas-sanctions.7349,2018-05-01 01:10:14.672132,,,,пр.Кирова 52,295000,,,,2018-04-12 07:37:34.799812
Yalta Crimea,eu-eeas-sanctions.7429,2018-05-01 01:10:15.055706,,,,Kirov Street 31,298600,,,,2018-04-12 07:37:30.642164
Крым,eu-eeas-sanctions.7429,2018-05-01 01:10:15.072313,,,,"г. Ялта, ул. Кирова, 31",298600,,,,2018-04-12 07:37:30.653941
,eu-eeas-sanctions.7533,2018-05-01 01:10:16.602495,,,,,,,,,2018-04-12 07:37:51.738182
Damascus,eu-eeas-sanctions.7590,2018-05-01 01:10:16.990246,,,,PO Box 11037,,SY,SYR,,2018-04-12 07:37:49.329230
,eu-eeas-sanctions.106584,2018-05-01 01:10:17.844776,,,,,,SY,SYR,,2018-04-12 07:37:51.529591
Bangui,eu-eeas-sanctions.107163,2018-05-01 01:10:18.127942,,,,,,CF,CAF,,2018-04-12 07:37:53.663470
(Kabylie region),eu-eeas-sanctions.106552,2018-05-01 01:10:18.484397,,,,,,DZ,DZA,,2018-04-12 07:37:50.754520
,eu-eeas-sanctions.107699,2018-05-01 01:10:18.833271,,,,,,DZ,DZA,,2018-04-12 07:37:54.244425
,eu-eeas-sanctions.110845,2018-05-01 01:10:19.517212,,,,,,SY,SYR,,2018-04-12 07:37:58.086348
Pyongyang,eu-eeas-sanctions.114259,2018-05-01 01:10:21.121927,,,,,,KP,PRK,,2018-04-12 07:37:58.969866
Mombasa,eu-eeas-sanctions.115829,2018-05-01 01:10:21.189087,,,,,,KE,KEN,,2018-04-12 07:38:06.291220
,eu-eeas-sanctions.115829,2018-05-01 01:10:21.205759,,,,,,SO,SOM,,2018-04-12 07:38:06.356388
"Tel Afar – Al-Saad, Mosul",eu-eeas-sanctions.115699,2018-05-01 01:10:21.730962,,,,,,IQ,IRQ,,2018-04-12 07:38:00.061565
Mosul,eu-eeas-sanctions.115699,2018-05-01 01:10:21.747665,,,,17 Tamoz,,IQ,IRQ,,2018-04-12 07:38:00.115291
Mosul,eu-eeas-sanctions.2222,2018-05-01 01:09:59.266819,,,,,,IQ,IRQ,,2018-04-12 07:35:55.152102
Kabul,eu-eeas-sanctions.6942,2018-05-01 01:10:10.039365,,,,"A2 City Computer Plaza, Shar- e-Now",,AF,AFG,,2018-04-12 07:36:39.245563
Kabul,eu-eeas-sanctions.6942,2018-05-01 01:10:10.055988,,,,"Apt. 45, block 21 Microrayan 3rd",,AF,AFG,,2018-04-12 07:36:39.307213
Tehran,eu-eeas-sanctions.7186,2018-05-01 01:10:11.594584,,,,"Iran Composites Institute, Iranian University of Science and Technology",16845-188,IR,IRN,,2018-04-12 07:36:45.499616
Nimroz Province,eu-eeas-sanctions.7067,2018-05-01 01:10:11.594529,,,,"Branch Office 11 Ansari Market, 2nd Floor",,AF,AFG,,2018-04-12 07:36:45.892931
"Wesh, Spin Boldak District",eu-eeas-sanctions.7067,2018-05-01 01:10:11.610884,,,,Branch Office 12 Sarafi Market,,AF,AFG,,2018-04-12 07:36:45.916611
Farah,eu-eeas-sanctions.7067,2018-05-01 01:10:11.627644,,,,Branch Office 13 Sarafi Market,,AF,AFG,,2018-04-12 07:36:45.942482
Dubai,eu-eeas-sanctions.7067,2018-05-01 01:10:11.644309,,,,Branch Office 14,,AE,ARE,,2018-04-12 07:36:45.966416
Zahedan,eu-eeas-sanctions.7067,2018-05-01 01:10:11.660945,,,,Branch Office 15,,IR,IRN,,2018-04-12 07:36:45.991867
Zabul,eu-eeas-sanctions.7067,2018-05-01 01:10:11.677638,,,,Branch Office 16,,IR,IRN,,2018-04-12 07:36:46.059608
Damascus,eu-eeas-sanctions.7393,2018-05-01 01:10:14.751184,,,,PO Box 3361,,SY,SYR,,2018-04-12 07:37:18.879314
Kafia Kingi,eu-eeas-sanctions.108086,2018-05-01 01:10:18.633449,,,,,,,,,2018-04-12 07:37:52.760059
Bas-Uolo,eu-eeas-sanctions.108086,2018-05-01 01:10:18.650029,,,,,,CD,COD,,2018-04-12 07:37:52.785068
Haut-Uolo,eu-eeas-sanctions.108086,2018-05-01 01:10:18.666758,,,,,,CD,COD,,2018-04-12 07:37:52.810101
Mbomou,eu-eeas-sanctions.108086,2018-05-01 01:10:18.683332,,,,,,CF,CAF,,2018-04-12 07:37:52.961153
Haut-Mbomou,eu-eeas-sanctions.108086,2018-05-01 01:10:18.753807,,,,,,CF,CAF,,2018-04-12 07:37:53.308486
Basse-Kotto,eu-eeas-sanctions.108086,2018-05-01 01:10:18.817150,,,,,,CF,CAF,,2018-04-12 07:37:53.519561
Haute-Kotto,eu-eeas-sanctions.108086,2018-05-01 01:10:18.833551,,,,,,CF,CAF,,2018-04-12 07:37:53.638022
Vakaga,eu-eeas-sanctions.108086,2018-05-01 01:10:18.850242,,,,,,CF,CAF,,2018-04-12 07:37:53.654671
,eu-eeas-sanctions.112342,2018-05-01 01:10:19.984474,,,,,,KP,PRK,,2018-04-12 07:37:57.827721
,eu-eeas-sanctions.111143,2018-05-01 01:10:20.109043,,,,,,SY,SYR,,2018-04-12 07:37:58.370217
Sarajevo,eu-eeas-sanctions.2340,2018-05-01 01:09:59.516738,,,,"Bihacka St., 14",,BA,BIH,,2018-04-12 07:35:55.110305
Travnik,eu-eeas-sanctions.2340,2018-05-01 01:09:59.613630,,,,"Potur mahala St., 64",,BA,BIH,,2018-04-12 07:35:55.135223
Karachi,eu-eeas-sanctions.3100,2018-05-01 01:09:59.897321,,,,"ST-1/A, Gulsahn-e-Iqbal, Block 2",25300,PK,PAK,,2018-04-12 07:35:56.186355
Karachi,eu-eeas-sanctions.3100,2018-05-01 01:09:59.915119,,,,"Gulistan-e-Jauhar, Block 12",,PK,PAK,,2018-04-12 07:35:56.250119
г. Минск,eu-eeas-sanctions.3411,2018-05-01 01:10:00.614397,,,,"Управлениe Делами Президента - ул. К.Маркса, 38",220016,BY,BLR,,2018-04-12 07:35:58.392158
Tehran,eu-eeas-sanctions.3844,2018-05-01 01:10:00.906994,,,,"Pasdaran Av., PO Box 19585/777",,IR,IRN,,2018-04-12 07:35:58.820513
Butembo,eu-eeas-sanctions.3744,2018-05-01 01:10:02.308748,,,,,,CD,COD,,2018-04-12 07:35:59.078658
,eu-eeas-sanctions.3841,2018-05-01 01:10:02.492353,,,,"Sepah Islam Road, Karaj Special Road Km 10",,IR,IRN,,2018-04-12 07:35:59.140665
Tunis,eu-eeas-sanctions.6066,2018-05-01 01:10:04.793781,,,,20 Rue Ibn Chabat - Salammbô - Carthage,,TN,TUN,,2018-04-12 07:36:19.735953
,eu-eeas-sanctions.6129,2018-05-01 01:10:04.944098,,,,,,LY,LBY,,2018-04-12 07:36:20.898189
La Marsa,eu-eeas-sanctions.6068,2018-05-01 01:10:05.114662,,,,4 Rue Taoufik El Hakim,,TN,TUN,,2018-04-12 07:36:17.602100
Hammam - Sousse,eu-eeas-sanctions.6082,2018-05-01 01:10:05.377659,,,,11 rue Sidi el Gharbi,,TN,TUN,,2018-04-12 07:36:17.985375
Tripoli,eu-eeas-sanctions.6140,2018-05-01 01:10:05.473010,,,,,,LY,LBY,,2018-04-12 07:36:27.605929
Carthage,eu-eeas-sanctions.6084,2018-05-01 01:10:05.639912,,,,49 avenue Habib Bourguiba,,TN,TUN,,2018-04-12 07:36:23.273191
Tunis,eu-eeas-sanctions.6058,2018-05-01 01:10:05.944900,,,,20 Rue El Achfat - Carthage,,TN,TUN,,2018-04-12 07:36:18.439175
Damascus,eu-eeas-sanctions.6343,2018-05-01 01:10:06.119784,,,,Baghdad Street,,SY,SYR,,2018-04-12 07:36:22.223191
,eu-eeas-sanctions.6245,2018-05-01 01:10:06.128291,,,,Hasan al-Mashay Street (off al- Zawiyah Street),,LY,LBY,,2018-04-12 07:36:19.222393
Damascus,eu-eeas-sanctions.6343,2018-05-01 01:10:06.190275,,,,P.O. Box 8254,,SY,SYR,,2018-04-12 07:36:22.239871
Tripoli,eu-eeas-sanctions.6241,2018-05-01 01:10:06.390259,,,,"El Ghayran Area, Ganzor El Sharqya
1100",,LY,LBY,,2018-04-12 07:36:21.681622
Tripoli,eu-eeas-sanctions.6241,2018-05-01 01:10:06.406819,,,,"Al Jumhouria Street, East Junzour, Al Gheran",,LY,LBY,,2018-04-12 07:36:21.698238
,eu-eeas-sanctions.6521,2018-05-01 01:10:07.191080,,,,"Sehanya Daraa Highway, PO Box 9525",,SY,SYR,,2018-04-12 07:36:41.232180
Damascus,eu-eeas-sanctions.6558,2018-05-01 01:10:07.712326,,,,P.O.Box 13052 Dair Ali Jordan Highway,,SY,SYR,,2018-04-12 07:36:36.719810
