entity_id,description,__last_seen,place,country_code,country_name,quality,__first_seen
un-sc-sanctions.2982105,,2018-05-01 01:05:12.412165,Bonn,DE,Germany,,2018-04-12 07:33:08.788019
un-sc-sanctions.2816243,,2018-05-01 01:05:12.820520,Anser (Wilaya (province) of Jijel),DZ,Algeria,,2018-04-12 07:33:08.921550
un-sc-sanctions.111037,,2018-05-01 01:05:13.287498,"Zangi Abad village, Panjwai District (Kandahar Province)",AF,Afghanistan,,2018-04-12 07:33:09.847233
un-sc-sanctions.112040,,2018-05-01 01:05:13.863089,El Gharbia Governorate,EG,Egypt,,2018-04-12 07:33:09.630481
un-sc-sanctions.6908057,,2018-05-01 01:05:02.711514,Tikrit,IQ,Iraq,,2018-04-12 07:32:48.612983
un-sc-sanctions.2913551,,2018-05-01 01:05:02.827612,Paktika Province,AF,Afghanistan,,2018-04-12 07:32:48.212289
un-sc-sanctions.3012677,,2018-05-01 01:05:03.219731,Abeibara (Kidal Region),ML,Mali,,2018-04-12 07:32:50.012500
un-sc-sanctions.2786469,,2018-05-01 01:05:03.211372,Tripoli,LY,Libya,,2018-04-12 07:32:50.012479
un-sc-sanctions.6908491,,2018-05-01 01:05:04.078981,Kandahar Province,AF,Afghanistan,,2018-04-12 07:32:52.420911
un-sc-sanctions.6908491,,2018-05-01 01:05:04.145857,Pishin (Baluchistan Province),PK,Pakistan,,2018-04-12 07:32:52.437616
un-sc-sanctions.111034,,2018-05-01 01:05:04.554292,Shah Wali Kot District (Kandahar Province),AF,Afghanistan,,2018-04-12 07:32:53.079800
un-sc-sanctions.110577,,2018-05-01 01:05:04.638045,"Pashmul village, Panjwai District (Kandahar Province)",AF,Afghanistan,,2018-04-12 07:32:52.604198
un-sc-sanctions.6908115,,2018-05-01 01:05:05.179852,Al-Dur,IQ,Iraq,,2018-04-12 07:32:59.155275
un-sc-sanctions.6908396,,2018-05-01 01:05:05.790525,,KW,Kuwait,,2018-04-12 07:33:01.662604
un-sc-sanctions.2962519,,2018-05-01 01:05:05.999055,Riyadh,SA,Saudi Arabia,,2018-04-12 07:32:58.596137
un-sc-sanctions.3020633,,2018-05-01 01:05:06.675105,,SY,Syrian Arab Republic,,2018-04-12 07:33:01.187084
un-sc-sanctions.6908085,,2018-05-01 01:05:07.700482,Tikrit,IQ,Iraq,,2018-04-12 07:33:02.270565
un-sc-sanctions.6908105,,2018-05-01 01:05:07.984196,,IQ,Iraq,,2018-04-12 07:33:02.437980
un-sc-sanctions.6908064,,2018-05-01 01:05:08.175814,"Bayji, Salah al-Din Governorate",IQ,Iraq,,2018-04-12 07:33:02.545835
un-sc-sanctions.6908062,,2018-05-01 01:05:08.292495,Tikrit,IQ,Iraq,,2018-04-12 07:33:03.364449
un-sc-sanctions.6908079,,2018-05-01 01:05:08.351943,Baghdad,IQ,Iraq,,2018-04-12 07:33:03.423121
un-sc-sanctions.6908080,,2018-05-01 01:05:09.076233,Багдад,IQ,Iraq,,2018-04-12 07:33:04.454320
un-sc-sanctions.6908081,,2018-05-01 01:05:09.084683,Tikrit,IQ,Iraq,,2018-04-12 07:33:04.113240
un-sc-sanctions.2945892,,2018-05-01 01:05:09.159925,"Yatimchai village, Musa Qala District (Helmand Province)",AF,Afghanistan,,2018-04-12 07:33:05.340391
un-sc-sanctions.2945892,,2018-05-01 01:05:09.176539,Kandahar Province,AF,Afghanistan,,2018-04-12 07:33:05.356916
un-sc-sanctions.6908577,,2018-05-01 01:05:09.351391,Raqqah Region (Marib Governorate),YE,Yemen,,2018-04-12 07:33:06.156199
un-sc-sanctions.2973988,,2018-05-01 01:05:09.827084,"Chak number 36/DNB, Rajkan, Madina Colony (Bahawalpur District, Punjab Province)",PK,Pakistan,,2018-04-12 07:33:04.888508
un-sc-sanctions.6908574,,2018-05-01 01:05:09.843492,"Iki-Burul Village (Iki-Burulskiy District, Republic of Kalmykia)",RU,Russian Federation,,2018-04-12 07:33:06.484201
un-sc-sanctions.111944,,2018-05-01 01:05:09.935504,,SO,Somalia,,2018-04-12 07:33:08.245614
un-sc-sanctions.2983834,,2018-05-01 01:05:11.386463,Gujranwala (Punjab Province),PK,Pakistan,,2018-04-12 07:33:08.112130
un-sc-sanctions.6908413,,2018-05-01 01:05:11.411399,Tunis,TN,Tunisia,,2018-04-12 07:33:08.020454
un-sc-sanctions.2830919,,2018-05-01 01:05:13.295956,Casablanca,MA,Morocco,,2018-04-12 07:33:09.922215
un-sc-sanctions.111097,,2018-05-01 01:05:13.354219,"Lawang (Lawand) village, Gelan District (Ghazni Province)",AF,Afghanistan,,2018-04-12 07:33:10.697689
un-sc-sanctions.6908444,,2018-05-01 01:05:13.470861,Berlin,DE,Germany,,2018-04-12 07:33:08.446323
un-sc-sanctions.110896,,2018-05-01 01:05:03.878552,"Waka Uzbin village, Sarobi District (Kabul Province)",AF,Afghanistan,,2018-04-12 07:32:49.823832
un-sc-sanctions.6908395,,2018-05-01 01:05:04.988349,Binnish,SY,Syrian Arab Republic,,2018-04-12 07:32:59.130271
un-sc-sanctions.2981821,,2018-05-01 01:05:05.088444,"Bande Tumur Village, Maiwand District (Kandahar Province)",AF,Afghanistan,,2018-04-12 07:32:52.029168
un-sc-sanctions.111835,,2018-05-01 01:05:06.023763,Manzil Tmim,TN,Tunisia,,2018-04-12 07:33:14.498208
